"Tanggal","Terakhir","Pembukaan","Tertinggi","Terendah","Vol.","Perubahan%"
"14/07/2025","4.690","4.980","4.990","4.670","429,44M","-5,63%"
"11/07/2025","4.970","4.850","4.990","4.830","219,98M","3,11%"
"10/07/2025","4.820","4.750","4.830","4.730","160,89M","2,34%"
"09/07/2025","4.710","4.720","4.760","4.670","110,20M","-0,21%"
"08/07/2025","4.720","4.710","4.750","4.700","132,85M","-0,42%"
"07/07/2025","4.740","4.740","4.750","4.680","120,54M","0,00%"
"04/07/2025","4.740","4.750","4.790","4.700","104,17M","0,00%"
"03/07/2025","4.740","4.780","4.850","4.720","103,85M","-0,63%"
"02/07/2025","4.770","4.730","4.770","4.710","159,15M","0,42%"
"01/07/2025","4.750","4.900","4.910","4.710","319,91M","-2,66%"
"30/06/2025","4.880","5.050","5.050","4.880","220,48M","-2,89%"
"26/06/2025","5.025","4.950","5.025","4.910","94,70M","2,97%"
"25/06/2025","4.880","5.025","5.050","4.880","139,96M","-2,89%"
"24/06/2025","5.025","5.050","5.125","5.025","126,56M","2,13%"
"23/06/2025","4.920","4.870","4.930","4.800","119,44M","-0,20%"
"20/06/2025","4.930","4.940","4.990","4.830","301,15M","-0,80%"
"19/06/2025","4.970","5.050","5.050","4.910","114,77M","-2,07%"
"18/06/2025","5.075","5.075","5.100","5.025","53,35M","-0,49%"
"17/06/2025","5.100","5.175","5.225","5.100","70,66M","-0,97%"
"16/06/2025","5.150","5.150","5.200","5.100","61,70M","0,00%"
"13/06/2025","5.150","5.175","5.250","5.100","128,07M","-0,48%"
"12/06/2025","5.175","5.225","5.225","5.125","72,42M","-0,48%"
"11/06/2025","5.200","5.300","5.300","5.150","90,67M","-0,95%"
"10/06/2025","5.250","5.075","5.250","5.075","158,26M","3,45%"
"05/06/2025","5.075","5.050","5.075","5.000","69,18M","1,00%"
"04/06/2025","5.025","5.125","5.125","4.980","139,58M","-0,50%"
"03/06/2025","5.050","5.100","5.125","4.950","169,32M","-0,49%"
"02/06/2025","5.075","5.200","5.250","5.025","373,47M","-4,25%"
"28/05/2025","5.300","5.400","5.425","5.300","190,67M","-1,85%"
"27/05/2025","5.400","5.500","5.500","5.400","86,08M","-1,37%"
"26/05/2025","5.475","5.425","5.475","5.300","102,96M","0,92%"
"23/05/2025","5.425","5.500","5.500","5.375","89,69M","-0,46%"
"22/05/2025","5.450","5.450","5.500","5.400","137,59M","0,00%"
"21/05/2025","5.450","5.400","5.550","5.375","167,24M","0,93%"
"20/05/2025","5.400","5.500","5.550","5.350","145,53M","-2,26%"
"19/05/2025","5.525","5.450","5.575","5.400","191,44M","0,91%"
"16/05/2025","5.475","5.425","5.475","5.200","229,38M","2,82%"
"15/05/2025","5.325","5.075","5.400","5.050","300,15M","5,45%"
"14/05/2025","5.050","4.890","5.050","4.880","342,47M","5,87%"
"09/05/2025","4.770","4.790","4.830","4.750","164,01M","-0,42%"
